BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202001,11,400,202001,11,1800,144298,869100,"KENTUCKY",21,2020,"January","Strong Wind","Z",17,"CHRISTIAN","PAH","11-JAN-20 04:00:00","CST-6","11-JAN-20 18:00:00","0","0","0","0","1.00K","0.00K","AWSS","37.00","MG",,,,,,,,,,,,,,,,,,,,"An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","","CSV"
202001,11,400,202001,11,1800,144298,869101,"KENTUCKY",21,2020,"January","Strong Wind","Z",22,"TODD","PAH","11-JAN-20 04:00:00","CST-6","11-JAN-20 18:00:00","0","0","0","0","1.00K","0.00K","Mesonet","44.00","MG",,,,,,,,,,,,,,,,,,,,"An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, scattered damaging winds, tornadoes, and gusty non-thunderstorm winds impacted western Kentucky during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in pockets of flash flooding across the region, as well as minor flooding of the Green River. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. The convection maintained intensity after it crossed the Mississippi River during the early morning hours. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. Some of the strong winds aloft reached the surface in the form of gradient wind gusts from 40 to around 50 mph. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","","CSV"
202001,10,2200,202001,11,300,144300,869070,"ILLINOIS",17,2020,"January","Strong Wind","Z",94,"MASSAC","PAH","10-JAN-20 22:00:00","CST-6","11-JAN-20 03:00:00","0","0","0","0","1.00K","0.00K","AWOS","35.00","EG",,,,,,,,,,,,,,,,,,,,"An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, isolated damaging winds, a brief tornado, and gusty non-thunderstorm winds impacted southern Illinois during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in widespread areal flooding and isolated flash flooding across the region. Smaller rivers such as the Little Wabash and the Skillet Fork went into moderate to major flooding. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground level) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. The convection weakened after it crossed the Mississippi River during the early morning hours. Some of the strong winds aloft reached the surface as gradient gusts from 40 to 49 mph, mainly along and south of a Carbondale to Harrisburg line. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","","CSV"
202001,10,2200,202001,11,300,144300,869071,"ILLINOIS",17,2020,"January","Strong Wind","Z",91,"HARDIN","PAH","10-JAN-20 22:00:00","CST-6","11-JAN-20 03:00:00","0","0","0","0","1.00K","0.00K","AWOS","35.00","EG",,,,,,,,,,,,,,,,,,,,"An unseasonably strong storm system impacted the region January 10-11. Heavy rainfall, flooding, isolated damaging winds, a brief tornado, and gusty non-thunderstorm winds impacted southern Illinois during this time. The bulk of the event occurred overnight and into the morning hours on the 11th. Rainfall totals ranged from 2 to 5 inches, which resulted in widespread areal flooding and isolated flash flooding across the region. Smaller rivers such as the Little Wabash and the Skillet Fork went into moderate to major flooding. Strong to severe convection over the Ozark Mountains moved east into an environment of very strong wind shear over southeast Missouri, with 850 mb winds near 60 knots. Tremendous wind shear (winds of 50 knots down to 1500 feet above ground level) and strong forcing associated with a potent 500 mb shortwave compensated for weak instability. The convection weakened after it crossed the Mississippi River during the early morning hours. Some of the strong winds aloft reached the surface as gradient gusts from 40 to 49 mph, mainly along and south of a Carbondale to Harrisburg line. A weak surface low formed along a cold front over southwest Arkansas, then deepened as it tracked northeast across the Missouri Bootheel and into the lower Ohio Valley on the morning of the 11th.","","CSV"
202001,18,1800,202001,19,100,144780,869387,"MASSACHUSETTS",25,2020,"January","Heavy Snow","Z",5,"WESTERN MIDDLESEX","BOX","18-JAN-20 18:00:00","EST-5","19-JAN-20 01:00:00","0","0","0","0","0.00K","0.00K","Amateur Radio",,,,,,,,,,,,,,,,,,,,,,"A robust Pacific shortwave moved east from the Great Lakes with attendant|primary low tracking well to the north on the 18th bringing accumulating snow Saturday afternoon and night. A secondary low developed in the Gulf of Maine late Sat night which was too far north to stop low level warming from advancing northward across southern New England Saturday night which changed snow to rain/wintry mix before ending. The precipitation ended by early Sunday as the storm moved away, followed by drier and colder weather.","Final snow totals ranged from 4 to 6 inches in western Middlesex County. Trained spotters reported 6 inches in Hudson and 5.7 inches in Dracut.","CSV"
202001,18,1800,202001,19,100,144780,869388,"MASSACHUSETTS",25,2020,"January","Heavy Snow","Z",6,"WESTERN ESSEX","BOX","18-JAN-20 18:00:00","EST-5","19-JAN-20 01:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A robust Pacific shortwave moved east from the Great Lakes with attendant|primary low tracking well to the north on the 18th bringing accumulating snow Saturday afternoon and night. A secondary low developed in the Gulf of Maine late Sat night which was too far north to stop low level warming from advancing northward across southern New England Saturday night which changed snow to rain/wintry mix before ending. The precipitation ended by early Sunday as the storm moved away, followed by drier and colder weather.","Final snow totals ranged from 4 to 6 inches. Trained spotters reported 6 inches in Topsfield and Groveland as well as 5.5 inches in Haverhill, Middleton, Bradford, and Methuen.","CSV"
202001,18,1800,202001,19,200,144780,869399,"MASSACHUSETTS",25,2020,"January","Heavy Snow","Z",26,"NORTHWEST MIDDLESEX COUNTY","BOX","18-JAN-20 18:00:00","EST-5","19-JAN-20 02:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A robust Pacific shortwave moved east from the Great Lakes with attendant|primary low tracking well to the north on the 18th bringing accumulating snow Saturday afternoon and night. A secondary low developed in the Gulf of Maine late Sat night which was too far north to stop low level warming from advancing northward across southern New England Saturday night which changed snow to rain/wintry mix before ending. The precipitation ended by early Sunday as the storm moved away, followed by drier and colder weather.","Final snow totals ranged from 4 to 6 inches. Trained spotters reported 5.6 inches in Pepperell and 5.1 inches in Ayer.","CSV"
202001,16,1212,202001,16,1212,144794,869555,"RHODE ISLAND",44,2020,"January","Strong Wind","Z",3,"WESTERN KENT","BOX","16-JAN-20 12:12:00","EST-5","16-JAN-20 12:12:00","0","0","0","0","0.20K","0.00K","Amateur Radio","43.00","EG",,,,,,,,,,,,,,,,,,,,"Low pressure moved into interior New England on the 16th spread|a warm front early in the morning across northern Massachusetts,|with wintry precipitation transitioning to rain. A strong cold|front then ushered in windy and much colder weather behind it which caused some minor damage.","An amateur radio operator reported a large branch down blocking Phillips Hill Rd in Coventry.","CSV"
202001,12,642,202001,12,642,144786,869431,"MASSACHUSETTS",25,2020,"January","High Wind","Z",22,"BARNSTABLE","BOX","12-JAN-20 06:42:00","EST-5","12-JAN-20 06:42:00","0","0","0","0","0.00K","0.00K","Amateur Radio","62.00","MG",,,,,,,,,,,,,,,,,,,,"High pressure offshore and a weather system over the Midwest combined |to bring southwest winds along the Eastern Seaboard that led to some minor damage.","An amateur radio operator reported a wind gust of 71 mph in Woods Hole.","CSV"
202001,11,0,202001,12,0,144698,868878,"WYOMING",56,2020,"January","Winter Storm","Z",12,"TETON & GROS VENTRE MOUNTAINS","RIW","11-JAN-20 00:00:00","MST-7","12-JAN-20 00:00:00","0","0","0","0","0.00K","0.00K","SNOTEL",,,,,,,,,,,,,,,,,,,,,,"Another shortwave moved through western Wyoming and brought heavy snow to portions of the area. The heaviest snow fell in the favored upslope areas of the Tetons where 22 inches was recorded at Grand Targhee. In the Star Valley, favorable northwest flow brought 13 inches of snow at Alpine. Snow amounts dropped sharply further south with only 2 inches at Afton, Wyoming.","Heavy snow fell through much of the Tetons. The highest amount was 22 inches at the Grand Targhee SNOTEL site.","CSV"
202001,11,0,202001,12,200,144698,868882,"WYOMING",56,2020,"January","Winter Storm","Z",23,"STAR VALLEY","RIW","11-JAN-20 00:00:00","MST-7","12-JAN-20 02:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Another shortwave moved through western Wyoming and brought heavy snow to portions of the area. The heaviest snow fell in the favored upslope areas of the Tetons where 22 inches was recorded at Grand Targhee. In the Star Valley, favorable northwest flow brought 13 inches of snow at Alpine. Snow amounts dropped sharply further south with only 2 inches at Afton, Wyoming.","Heavy snow fell in the northern portion of the Star Valley where 13 inches of snow fell at Alpine, Wyoming. Amounts dropped sharply further to the south.","CSV"
202001,17,1437,202001,17,1526,144699,868890,"WYOMING",56,2020,"January","High Wind","Z",30,"EAST SWEETWATER COUNTY","RIW","17-JAN-20 14:37:00","MST-7","17-JAN-20 15:26:00","0","0","0","0","0.00K","0.00K","Mesonet","51.00","MG",,,,,,,,,,,,,,,,,,,,"A strong cold front moved across Wyoming and brought strong winds to portions of central Wyoming. Wind gusts past 58 mph were reported in Sweetwater, Big Horn and Johnson Counties, with a maximum wind gust of 66 mph at the Greybull airport.","A wind gust of 59 mph was reported at Bitter Creek along Interstate 80. The Sweetwater County airport east of Rock Springs, Wyoming, had a 58 mph gust.","CSV"
202001,31,1745,202001,31,2359,144921,870278,"WYOMING",56,2020,"January","High Wind","Z",3,"CODY FOOTHILLS","RIW","31-JAN-20 17:45:00","MST-7","31-JAN-20 23:59:00","0","0","0","0","0.00K","0.00K","Mesonet","61.00","MG",,,,,,,,,,,,,,,,,,,,"High winds occurred in the wind prone areas near Clark. Just south of Clark, a maximum wind gust of 70 mph occurred. The wind continued into February, please see February Storm Data for further information.","","CSV"
202001,15,2224,202001,15,2224,144055,870473,"ALABAMA",1,2020,"January","Thunderstorm Wind","C",89,"MADISON","HUN","15-JAN-20 22:24:00","CST-6","15-JAN-20 22:24:00","0","0","0","0",,,"Broadcast Media","52.00","EG",,,,,,,,,,"1","SSE","RYLAND","1","SSE","RYLAND","34.7553","-86.4734","34.7553","-86.4734","A line of thunderstorms dropped southeast through north Alabama ahead of a cold front during the middle to late evening hours of the 15th. A tree was knocked down in Colbert County, and multiple trees were knocked down in the Brownsboro community of Madison County. Wind gusts were measured at 40-50 mph along this portion of the line of thunderstorms as measured by RAWS and CWOP weather stations.","Multiple trees were knocked down on Wall Road and Bob McKinney Road.","CSV"
202001,15,2237,202001,15,2237,144055,870475,"ALABAMA",1,2020,"January","Thunderstorm Wind","C",33,"COLBERT","HUN","15-JAN-20 22:37:00","CST-6","15-JAN-20 22:37:00","0","0","0","0","0.20K","0.00K","Law Enforcement","43.00","EG",,,,,,,,,,"0","N","COLBERT HGTS","0","N","COLBERT HGTS","34.67","-87.7","34.67","-87.7","A line of thunderstorms dropped southeast through north Alabama ahead of a cold front during the middle to late evening hours of the 15th. A tree was knocked down in Colbert County, and multiple trees were knocked down in the Brownsboro community of Madison County. Wind gusts were measured at 40-50 mph along this portion of the line of thunderstorms as measured by RAWS and CWOP weather stations.","A tree was knocked down at the intersection of Milk Springs Road and Woodmont Drive. Time estimated by radar.","CSV"
202001,12,900,202001,13,1000,145035,871040,"WASHINGTON",53,2020,"January","Heavy Snow","Z",31,"NORTHEAST BLUE MOUNTAINS","OTX","12-JAN-20 09:00:00","PST-8","13-JAN-20 10:00:00","0","0","0","0","0.00K","0.00K","Public",,,,,,,,,,,,,,,,,,,,,,"A persistent area of low pressure along the boundary of a stalled Arctic front set the stage for another round of heavy snow accumulations over north Idaho and northeast Washington during the third week of January. Moist air feeding into the area of low pressure impacted primarily the Northeast Mountains zone where the low level wind flow was favorable for upslope enhancement.  Areas on the periphery of the mountains including the Upper Columbia Basin and the Spokane Area zones received generally 1 to 3 inches of snow from this round of precipitation in this active pattern.||Heavy orographic snow also impacted the Blue Mountains of southeast Washington during this period. The western Columbia basin and the East Slopes of the Cascades zone benefited from a precipitation shadow with largely dry conditions or minor accumulations from scattered snow showers.","A member of the public in Anatone reported 24.0 inches of snow accumulation from this storm.","CSV"
202001,12,500,202001,13,400,145035,871041,"WASHINGTON",53,2020,"January","Heavy Snow","Z",37,"NORTHEAST MOUNTAINS","OTX","12-JAN-20 05:00:00","PST-8","13-JAN-20 04:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"A persistent area of low pressure along the boundary of a stalled Arctic front set the stage for another round of heavy snow accumulations over north Idaho and northeast Washington during the third week of January. Moist air feeding into the area of low pressure impacted primarily the Northeast Mountains zone where the low level wind flow was favorable for upslope enhancement.  Areas on the periphery of the mountains including the Upper Columbia Basin and the Spokane Area zones received generally 1 to 3 inches of snow from this round of precipitation in this active pattern.||Heavy orographic snow also impacted the Blue Mountains of southeast Washington during this period. The western Columbia basin and the East Slopes of the Cascades zone benefited from a precipitation shadow with largely dry conditions or minor accumulations from scattered snow showers.","The COOP observer at Boundary Dam recorded 14.0 inches of new snow accumulation from this storm.","CSV"
202001,12,500,202001,13,400,145035,871042,"WASHINGTON",53,2020,"January","Heavy Snow","Z",37,"NORTHEAST MOUNTAINS","OTX","12-JAN-20 05:00:00","PST-8","13-JAN-20 04:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"A persistent area of low pressure along the boundary of a stalled Arctic front set the stage for another round of heavy snow accumulations over north Idaho and northeast Washington during the third week of January. Moist air feeding into the area of low pressure impacted primarily the Northeast Mountains zone where the low level wind flow was favorable for upslope enhancement.  Areas on the periphery of the mountains including the Upper Columbia Basin and the Spokane Area zones received generally 1 to 3 inches of snow from this round of precipitation in this active pattern.||Heavy orographic snow also impacted the Blue Mountains of southeast Washington during this period. The western Columbia basin and the East Slopes of the Cascades zone benefited from a precipitation shadow with largely dry conditions or minor accumulations from scattered snow showers.","The COOP observer at Chewelah recorded 5.5 inches of new snow accumulation from this storm.","CSV"
202001,10,1000,202001,11,300,145016,870918,"WASHINGTON",53,2020,"January","Heavy Snow","Z",36,"SPOKANE AREA","OTX","10-JAN-20 10:00:00","PST-8","11-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"The third week of January brought very active winter weather to the Inland Northwest as a series of surface low pressures tracked along a stalled arctic air mass boundary laying near or over eastern Washington and north Idaho. Occasional feeds of Pacific moisture directed into this storm track lead to periodic heavy accumulations of snow across the region through the week.  During the whole week of repeated snow storms many northern valley locations received 2 to 3 feet of snow accumulation with mountain ski resorts reporting 4 to 5 feet of fresh powder.       ||The first surface low pressure system tracked through northern Washington and Idaho on January 11th and 12th. A stationary front followed by a cold front produced a  period of accumulating snow across the region. Only the lowest elevations of the Columbia River and Okanogan River Valleys received minor snow accumulations in the precipitation shadowed lee of the Cascades.   ||Over the East Slopes of the Cascades a persistent Puget Sound Convergence Zone after the cold front passage became focused on the Stevens Pass area for an extended period of time. Stevens Pass recorded 33 inches of snow during this storm. Highway 2 had to be closed at Stevens Pass due to multiple traffic accidents. The BNSF railway line was closed across the pass due to hundreds of trees toppled by heavy wet snow.||Elsewhere across northeast Washington and north Idaho over 25,000 customers lost power due to snow laden trees toppling into power lines.","A weather spotter in Spokane Valley reported 6.0 inches of new snow accumulation.","CSV"
202001,10,1000,202001,11,300,145016,870919,"WASHINGTON",53,2020,"January","Heavy Snow","Z",36,"SPOKANE AREA","OTX","10-JAN-20 10:00:00","PST-8","11-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"The third week of January brought very active winter weather to the Inland Northwest as a series of surface low pressures tracked along a stalled arctic air mass boundary laying near or over eastern Washington and north Idaho. Occasional feeds of Pacific moisture directed into this storm track lead to periodic heavy accumulations of snow across the region through the week.  During the whole week of repeated snow storms many northern valley locations received 2 to 3 feet of snow accumulation with mountain ski resorts reporting 4 to 5 feet of fresh powder.       ||The first surface low pressure system tracked through northern Washington and Idaho on January 11th and 12th. A stationary front followed by a cold front produced a  period of accumulating snow across the region. Only the lowest elevations of the Columbia River and Okanogan River Valleys received minor snow accumulations in the precipitation shadowed lee of the Cascades.   ||Over the East Slopes of the Cascades a persistent Puget Sound Convergence Zone after the cold front passage became focused on the Stevens Pass area for an extended period of time. Stevens Pass recorded 33 inches of snow during this storm. Highway 2 had to be closed at Stevens Pass due to multiple traffic accidents. The BNSF railway line was closed across the pass due to hundreds of trees toppled by heavy wet snow.||Elsewhere across northeast Washington and north Idaho over 25,000 customers lost power due to snow laden trees toppling into power lines.","A weather spotter 7 miles south of Tum Tum reported 6.3 inches of new snow accumulation.","CSV"
202001,13,1600,202001,14,1500,145046,871064,"IDAHO",16,2020,"January","Heavy Snow","Z",27,"LEWIS AND SOUTHERN NEZ PERCE","OTX","13-JAN-20 16:00:00","PST-8","14-JAN-20 15:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"An arctic front briefly dropped down into eastern Washington and north Idaho on January 13th and 14th. Light snow accompanied this frontal passage with generally 1 to 3 inches of snow accumulation around the region. However the front stalled along the Washington/Oregon border and promoted an extended period of light snow which left a swath of heavier accumulations over the Lewiston area.","The COOP observer at Lewiston recorded 5.4 inches of new snow accumulation from this storm.","CSV"
202001,13,1600,202001,14,1500,145046,871065,"IDAHO",16,2020,"January","Heavy Snow","Z",27,"LEWIS AND SOUTHERN NEZ PERCE","OTX","13-JAN-20 16:00:00","PST-8","14-JAN-20 15:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"An arctic front briefly dropped down into eastern Washington and north Idaho on January 13th and 14th. Light snow accompanied this frontal passage with generally 1 to 3 inches of snow accumulation around the region. However the front stalled along the Washington/Oregon border and promoted an extended period of light snow which left a swath of heavier accumulations over the Lewiston area.","An observer near Lapwai recorded 5.0 inches of new snow accumulation from this storm.","CSV"
202001,15,2000,202001,16,1600,145048,871069,"IDAHO",16,2020,"January","Heavy Snow","Z",1,"NORTHERN PANHANDLE","OTX","15-JAN-20 20:00:00","PST-8","16-JAN-20 16:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Beginning during the evening of January 15th and continuing through the 16th a moisture laden warm front pushed north through eastern Washington and north Idaho bringing light snow accumulations to most of north Idaho. The warm front stalled near the Canadian border promoting a longer period of snow over far north Idaho where heavy accumulations resulted.","The COOP observer at Priest River recorded 4.4 inches of snow accumulation from this storm.","CSV"
202001,15,2000,202001,16,1600,145048,871068,"IDAHO",16,2020,"January","Heavy Snow","Z",1,"NORTHERN PANHANDLE","OTX","15-JAN-20 20:00:00","PST-8","16-JAN-20 16:00:00","0","0","0","0","0.00K","0.00K","COOP Observer",,,,,,,,,,,,,,,,,,,,,,"Beginning during the evening of January 15th and continuing through the 16th a moisture laden warm front pushed north through eastern Washington and north Idaho bringing light snow accumulations to most of north Idaho. The warm front stalled near the Canadian border promoting a longer period of snow over far north Idaho where heavy accumulations resulted.","The COOP observer at Bonners Ferry recorded 5.8 inches of snow accumulation from this storm.","CSV"
202001,15,1600,202001,16,600,145049,871085,"WASHINGTON",53,2020,"January","Heavy Snow","Z",41,"WENATCHEE AREA","OTX","15-JAN-20 16:00:00","PST-8","16-JAN-20 06:00:00","0","0","0","0","0.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"Beginning during the evening of January 15th and continuing through the 16th a warm front pushed north through eastern Washington. The East Slopes of the Cascades and the adjacent Columbia Basin zones were under the deepest moisture feed and received heavy snow accumulations. The remainder of the Columbia Basin received generally 1 to 3 inches of snow accumulation. The warm front stalled near the Canadian border which promoted a longer period of snow over the northern mountains of eastern Washington where another region of heavy accumulations resulted.","An observer in 5 miles south of Wenatchee recorded 4.7 inches of new snow accumulation from this storm.","CSV"
202001,11,325,202001,11,328,143974,869291,"ARKANSAS",5,2020,"January","Tornado","C",17,"CHICOT","JAN","11-JAN-20 03:25:00","CST-6","11-JAN-20 03:28:00","0","0","0","0","50.00K","0.00K","NWS Storm Survey",,,,,"EF1","2.93","1000",,,,,"3","W","COSGROVE","1","NW","COSGROVE","33.303","-91.459","33.3087","-91.4088","A warm, moist airmass was in place across the region ahead of a potent January weather system. Ample wind energy also was present, which not only helped bring damaging winds with severe storms but also allowed for strong gradient winds to occur ahead of an eastward advancing squall line. Severe weather occurred in the early morning hours of January 11th and continued across the ArkLaMiss region before noon, resulting in widespread wind damage as well as some tornadoes.","This tornado started just northeast of Hamburg along Ashley 70 Road and tracked roughly 20 miles to just east of Montrose in Chicot County. Thousands of trees were uprooted and snapped along the path along with numerous power lines and poles downed. Some of the heaviest damage was to a mobile home just off Ashley 129 Road. The home was thrown 15 to 20 feet and destroyed. Another mobile home was destroyed along Ashley 128 Road. The tornado then crossed Highway 82 near Ashley 301 Road. Power poles were broken here and a tractor shed was heavily damaged. From this point, the tornado mostly paralleled Highway 82 or tracked along it. Many power lines were down along with poles. Just east of Ashley 912 Road, one wooden high tension segment had the top broken out. In the Snyder community, some homes sustained roof damage and had trees down on them. North of Highway 82, near Horseshoe Lake, a lot of hardwood trees were heavily damaged and there were three segments of the wooden high tension poles and lines taken out. The tornado continued roughly along Highway 82 toward Montrose. The strongest core of the tornado remained north of the highway and downed two more wooden high tension segments before Montrose and two more just north of town to the west of Highway 165. In the town of Montrose, numerous trees were damaged along with many homes having some degree of roof damage or a handful more with a tree on the home. Just east of Montrose, near the Chicot County line and north of Highway 82, a metal high tension pole segment was taken down which supported the highest wind estimate of 130 mph. The tornado dissipated near County Road 293 on the north side of Highway 82. Maximum width was 1000 yards in Ashley County. Total path length was 20.51 miles. Maximum estimated winds in Chicot County were 88 mph, but 130 mph winds were estimated in Ashley County.","CSV"
202001,11,1419,202001,11,1419,145154,872046,"ALABAMA",1,2020,"January","Thunderstorm Wind","C",1,"AUTAUGA","BMX","11-JAN-20 14:19:00","CST-6","11-JAN-20 14:19:00","0","0","0","0","0.00K","0.00K","Public","50.00","EG",,,,,,,,,,"1","NW","PRATTMONT","1","NW","PRATTMONT","32.4746","-86.4573","32.4746","-86.4573","A dynamic storm system brought severe thunderstorms to a large part of Central Alabama on January 11th.  Deep southerly flow brought rich Gulf moisture northward into Alabama. Anomalously high surface temperatures and moisture content was present in the developing warm sector ahead of the storm system. A line of strong to severe thunderstorms developed ahead of a cold front and moved into west central Alabama late in the morning. The line of storms quickly moved through Central Alabama and exited southeastern areas around sunset.||Although not every location experienced severe weather, widespread wind gusts of 40 to 60 mph were observed along the QLCS. Trees were snapped off or uprooted in numerous locations. Many homes, automobiles, and outbuildings were damaged or destroyed. Several locations likely received straight-line wind gusts of 75 to 80 mph.","Several trees uprooted along Camelia Drive in the city of Prattville.","CSV"
202001,28,1542,202001,29,522,145219,871951,"ALASKA",2,2020,"January","High Wind","Z",28,"SOUTHERN INNER CHANNELS","AJK","28-JAN-20 15:42:00","AKST-9","29-JAN-20 05:22:00","0","0","0","0",,"0.00K","Mesonet","69.00","MG",,,,,,,,,,,,,,,,,,,,"Rapidly deepening low pressure system with an occluding front caused high winds with damage over the southern inner channels and outer coast. As it moved northward overrunning heavy snow fell over the northern panhandle. This was the first of two strong storms back to back.","Thorne Bay had damage to their dock ramp, trees down on houses, and tree branches of 1 inch in diameter blown down. Thorne River RAWS had a peak gusts of 69mph. Numerous gusts over 60mph were measured by Marine Exchange stations in the Ketchikan area for over 12 hours, including a peak gust of 79mph at the Ketchikan Harbor. Kasaan FAA webcam observation measured a sustained wind of 48kt.","CSV"
202001,28,2122,202001,29,630,145219,871952,"ALASKA",2,2020,"January","High Wind","Z",23,"CAPE DECISION TO SALISBURY SOUND COASTAL AREA","AJK","28-JAN-20 21:22:00","AKST-9","29-JAN-20 06:30:00","0","0","0","0","0.00K","0.00K","Mesonet","56.00","MG",,,,,,,,,,,,,,,,,,,,"Rapidly deepening low pressure system with an occluding front caused high winds with damage over the southern inner channels and outer coast. As it moved northward overrunning heavy snow fell over the northern panhandle. This was the first of two strong storms back to back.","Marine Exchange stations at the Sitka AML Dock and Harbor measured peak gusts of 60 to 65mph. These were SELY ahead of the front, then again with the wind shift to the SW.","CSV"
202001,28,1542,202001,29,522,145219,871953,"ALASKA",2,2020,"January","High Wind","Z",27,"DIXON ENTRANCE TO CAPE DECISION COASTAL AREA","AJK","28-JAN-20 15:42:00","AKST-9","29-JAN-20 05:22:00","0","0","0","0",,"0.00K","Social Media","58.00","EG",,,,,,,,,,,,,,,,,,,,"Rapidly deepening low pressure system with an occluding front caused high winds with damage over the southern inner channels and outer coast. As it moved northward overrunning heavy snow fell over the northern panhandle. This was the first of two strong storms back to back.","Post with photo of two roofs being blown off in Hydaburg. Nearby weather stations were down, peak gust measured at Cape Decision of 58kt at 1022pm.","CSV"
